Timestamp,pH,TDS,Turbidity,Conductivity,Temperature
27-01-2024 02:00,7.845954737,696.5463119,0.817341306,289.1993857,19.14163173
27-01-2024 03:00,7.477390105,645.2276991,2.468796511,403.3207318,11.11159519
27-01-2024 04:00,7.215583766,508.7034102,2.721558474,388.2653551,25.95630341
27-01-2024 05:00,7.38685498,567.1575389,0.5,442.8245691,26.68484537
27-01-2024 06:00,6.205904486,1630.469728,5.484550877,835.7782004,28.96370088
27-01-2024 07:00,5.656436112,1363.024649,9.905889108,1038.157969,20.98087676
27-01-2024 08:00,7.181196271,234.0451298,2.022354417,374.0205844,18.63577727
27-01-2024 09:00,5.417870567,1429.282858,5.772006894,1029.687719,16.76744307
27-01-2024 10:00,6.067503325,1443.133754,7.139752752,800,21.75933783
27-01-2024 11:00,6.514284991,1078.471738,5,896.2953535,20.95602941
27-01-2024 12:00,4.746696647,1573.561092,5,998.0838915,24.15930177
27-01-2024 13:00,5.265738548,1323.041595,7.25620594,933.4530454,26.50965843
27-01-2024 14:00,5.256521672,1353.084194,5,955.9683596,20.95868087
27-01-2024 15:00,5.958574126,1261.944753,5,935.9200483,22.91122438
27-01-2024 16:00,7.482231356,547.4233936,2.859475798,200.5962207,23.43428956
27-01-2024 17:00,5.916973055,1571.654086,8.552527976,1008.148373,21.45906919
27-01-2024 18:00,5.89151553,1734.854153,8.342238129,1017.902594,28.86699908
27-01-2024 19:00,7.004212806,292.8433095,2.586697699,299.9802183,25.82030076
27-01-2024 20:00,6.906488167,618.5938399,1.671803727,400.6157655,15.58065552
27-01-2024 21:00,6.211371625,1562.182755,9.13558302,800,20.48544996
27-01-2024 22:00,6.472561907,1753.982614,5,800,27.09045714
27-01-2024 23:00,7.071935679,588.7721201,3.24418571,395.3585524,16.18791025
28-01-2024 00:00,4.848492616,1721.613449,6.291233994,979.2952223,20.62611888
28-01-2024 01:00,6.233822764,1718.159148,5,839.174495,26.66529218
28-01-2024 02:00,5.652057367,1307.493407,5.477982552,907.4387741,23.14651042
28-01-2024 03:00,5.207280454,1454.336717,7.504966754,866.8816275,29.4024323
28-01-2024 04:00,5.532545524,1383.373295,5,949.7945893,21.88141983
28-01-2024 05:00,7.105419227,419.7007721,3.235621997,358.1278422,15.53202493
28-01-2024 06:00,6.125819368,1478.339603,5.480806556,836.1113101,30.45122142
28-01-2024 07:00,5.342719931,1440.147708,6.972574609,800,34.43929494
28-01-2024 08:00,5.863167174,1336.579433,5,886.866968,30.41774262
28-01-2024 09:00,7.302345592,361.6384723,3.276027914,244.4892325,13.39753278
28-01-2024 10:00,4.942657236,1063.253486,5.462756752,1008.9054,18.67555578
28-01-2024 11:00,5.859895789,1011.500462,6.149371685,893.7509965,27.68991836
28-01-2024 12:00,4.957864822,1603.707486,6.865945856,948.6548961,23.08260991
28-01-2024 13:00,5.651598422,1642.635838,5,800,28.99832258
28-01-2024 14:00,5.785428103,1390.991176,7.557548616,918.5186334,19.14668735
28-01-2024 15:00,6.756424126,479.0830586,1.684624372,383.4438515,21.26868648
28-01-2024 16:00,7.258226998,301.0291808,2.440584819,232.0891786,19.84240743
28-01-2024 17:00,7.626151274,681.7915978,2.134494063,296.0408779,20.1116962
28-01-2024 18:00,7.547798941,569.3258999,3.339468505,345.8707313,16.48544281
28-01-2024 19:00,6.672378154,793.7521181,3.601322958,335.6741085,17.66712964
28-01-2024 20:00,5.61343749,1398.503841,9.737054376,800,23.16488791
28-01-2024 21:00,7.475358584,601.6812979,2.798158466,324.3719176,18.21086033
28-01-2024 22:00,6.285794518,1178.108889,7.169906986,1024.148626,26.33848127
28-01-2024 23:00,5.504249035,1621.68892,5,1089.530852,31.93922985
29-01-2024 00:00,6.54209948,1489.340722,5,975.8308315,25.90738941
29-01-2024 01:00,5.392611792,1653.742779,5,881.554658,22.89448614
29-01-2024 02:00,5.927694639,1237.169349,5.568338489,800,22.67538493
29-01-2024 03:00,6.953795304,408.8267019,1.805399631,302.8684279,12.33740862
29-01-2024 04:00,7.017065129,489.7048931,3.78381686,350.0755507,18.47022784
29-01-2024 05:00,5.606099401,1374.667195,5.080789402,988.0202776,30.08532772
29-01-2024 06:00,7.300337037,243.8963064,4.153617268,319.6373927,15.97004134
29-01-2024 07:00,5.49396163,1419.092408,7.683264512,800,18.63372274
29-01-2024 08:00,4.808654394,1335.076065,5,800,28.99324104
29-01-2024 09:00,6.770957587,473.6171281,2.121992101,324.7236745,24.84384948
29-01-2024 10:00,6.18312599,1339.131026,9.114321779,1179.413953,26.23091972
29-01-2024 11:00,5.85418588,1420.676399,5.345853138,834.7769081,27.89986086
29-01-2024 12:00,5.941625838,1337.706561,8.507469572,800,19.38924719
29-01-2024 13:00,7.55897145,561.2910962,1.903370941,293.3294892,25.19006264
29-01-2024 14:00,6.553718464,1617.296025,9.458601732,800,16.30801211
29-01-2024 15:00,7.02704688,682.6938728,2.904212865,211.8408282,26.55581148
29-01-2024 16:00,7.53165778,605.675981,1.892353655,317.9614941,17.82105135
29-01-2024 17:00,6.379196,1448.819689,5.336442456,800,30.81641066
29-01-2024 18:00,7.22989541,510.1783266,2.572680524,459.6069907,15.91922505
29-01-2024 19:00,6.450700318,1356.63459,8.370326063,946.4085664,18.40402474
29-01-2024 20:00,7.535872473,561.0578431,3.886349397,127.9578991,21.47359626
29-01-2024 21:00,7.212177507,656.7632711,1.873684724,141.4207561,20.78411508
29-01-2024 22:00,5.139228106,1450.825537,10,1053.732965,21.66108803
29-01-2024 23:00,5.67093172,1356.799716,5.640739255,884.3172917,21.5185321
30-01-2024 00:00,7.658540528,514.7101309,2.14915057,414.589042,19.90040802
30-01-2024 01:00,6.896368687,446.8938934,2.921546084,191.7776833,16.19818179
30-01-2024 02:00,6.899536744,1261.58696,8.325296117,800,19.90015641
30-01-2024 03:00,5.35950288,1474.812418,8.941323981,869.8441842,22.16664704
30-01-2024 04:00,7.237672936,402.1866667,2.811652856,485.9189494,11.5956477
30-01-2024 05:00,7.614027406,813.2664159,2.89330705,482.8056889,14.23457834
30-01-2024 06:00,5.128885909,1209.112275,5.006247745,1053.71607,24.82121178
30-01-2024 07:00,7.50431102,602.9477685,1.151952888,433.7830535,14.86038117
30-01-2024 08:00,6.606912419,1130.642868,6.153036124,891.1610468,24.68125039
30-01-2024 09:00,6.671771172,762.1044797,2.788728003,435.8139071,14.74972605
30-01-2024 10:00,6.611417528,1594.097692,6.760134881,800,21.62215736
30-01-2024 11:00,5.619595384,1286.930009,5,909.9211673,29.92284923
30-01-2024 12:00,5.807117608,1655.656189,6.708618763,998.2617026,19.58201728
30-01-2024 13:00,6.573521831,1422.969018,5.480557658,1029.658725,33.41331457
30-01-2024 14:00,6.992127121,387.2046002,1.424687607,223.5993832,23.39364035
30-01-2024 15:00,7.632035165,633.0936256,2.863115628,347.8755221,22.68739352
30-01-2024 16:00,5.197397304,1621.292354,5,838.3239907,16.70047219
30-01-2024 17:00,6.985694575,455.6897885,0.868724185,565.4928677,22.24242727
30-01-2024 18:00,7.151614287,427.5884717,1.77039753,240.7858407,15.52322813
30-01-2024 19:00,7.15259763,600.9291854,2.264030013,389.2634116,18.03308851
30-01-2024 20:00,5.012218882,1383.365646,8.562766796,800,15.78123521
30-01-2024 21:00,6.982276856,515.6533906,2.318496838,348.6695365,15.38905547
30-01-2024 22:00,5.114834909,1162.211776,6.433439284,800,23.28502887
30-01-2024 23:00,4.932101078,1452.896337,5,864.6192803,28.81972682
31-01-2024 00:00,7.494532256,1238.130663,8.838128827,800,25.64723321
31-01-2024 01:00,7.032323446,585.8086163,3.460304796,446.3906934,20.10546374
31-01-2024 02:00,7.446763474,430.0945247,2.558984222,424.2458914,12.86586712
31-01-2024 03:00,5.728264746,1396.427569,5.061738568,800,29.83046428
31-01-2024 04:00,5.465969261,1368.744733,7.077006313,1163.415238,29.408732
31-01-2024 05:00,5.571726458,1359.71602,6.266998838,892.7520482,25.19899727
31-01-2024 06:00,5.875329152,1304.921552,5.993038303,800,20.79475785
31-01-2024 07:00,7.413899529,730.0150552,1.649464721,154.495123,20.71653153
31-01-2024 08:00,6.443757769,1644.110121,8.429888214,1193.952597,21.25995257
31-01-2024 09:00,6.753068306,1417.440998,7.676028109,1092.937813,31.56103997
31-01-2024 10:00,5.671277401,1651.522623,8.205384092,800,23.23104634
31-01-2024 11:00,5.794504577,1424.876953,7.827423305,800,26.05690327
31-01-2024 12:00,5.840993278,1500.509249,7.044890422,800,27.26312015
31-01-2024 13:00,7.225976936,623.7647397,1.968545449,422.9063645,19.91888441
31-01-2024 14:00,6.185136474,1387.224433,5.984651873,999.3459214,22.42282568
31-01-2024 15:00,6.171449902,1505.607201,5,800,25.15474044
31-01-2024 16:00,7.454880629,600.7010115,2.838023481,376.4268272,22.18117852
31-01-2024 17:00,7.535188749,723.0869233,1.888614753,489.9486427,11.22857574
31-01-2024 18:00,7.298625333,444.9458241,3.71897079,441.8914855,12.26099222
31-01-2024 19:00,7.415685993,549.4263103,2.84859512,456.0143819,19.07956566
31-01-2024 20:00,6.966508582,651.1270535,0.5,445.7932055,28.91961298
31-01-2024 21:00,6.085155163,1473.321249,8.162633916,888.5718583,18.27826998
31-01-2024 22:00,5.697246217,1155.527077,7.031439238,953.7449722,30.98075111
31-01-2024 23:00,5.712790347,1382.596955,7.574552586,909.3647555,21.2580841
01-02-2024 00:00,5.342835257,1427.035248,9.611337756,992.4591436,22.07795113
01-02-2024 01:00,6.942492666,109.3679215,2.777358462,187.2995079,30.32110067
01-02-2024 02:00,6.753713822,1485.182193,5.236457607,800,21.79884752
01-02-2024 03:00,7.178151326,530.1739484,3.393697689,254.9936503,25.83560394
01-02-2024 04:00,7.2533103,241.1289907,2.34967954,285.8918733,26.00965835
01-02-2024 05:00,7.691735042,420.3543653,1.320540335,321.8874515,26.43191068
01-02-2024 06:00,5.271139777,1494.002732,8.542060199,800,24.7377615
01-02-2024 07:00,4.980331551,1752.965177,6.904548755,876.570915,27.67234268
01-02-2024 08:00,6.090754827,1626.585277,6.241217095,878.8137268,26.21231486
01-02-2024 09:00,6.222095289,1678.291593,5,854.3066027,29.50882344
01-02-2024 10:00,7.20157311,675.9686956,2.695481732,247.2596448,18.17161459
01-02-2024 11:00,6.089674074,1515.112385,5,800,23.84644514
01-02-2024 12:00,7.053718133,428.566869,3.140542935,420.9352514,19.45930505
01-02-2024 13:00,5.500329284,1556.235067,5,800,31.41869717
01-02-2024 14:00,4.966131914,1445.984869,6.632175644,820.5010602,34.14781298
01-02-2024 15:00,6.244610171,1255.530519,5.886326296,898.6693602,26.21993094
01-02-2024 16:00,7.033905208,658.4085214,2.51881905,344.8477071,16.50869076
01-02-2024 17:00,7.220258461,466.0273852,2.088573393,399.6400118,32.46091999
01-02-2024 18:00,7.458142047,366.6138758,2.726684248,360.2917391,22.30636042
01-02-2024 19:00,7.491471285,535.8870296,2.918205756,491.4187288,20.6883097
01-02-2024 20:00,6.286156027,1667.114091,5,987.556713,26.45456701
01-02-2024 21:00,6.494346729,1427.468265,5.304999401,800,24.383442
01-02-2024 22:00,6.588535945,1014.886528,7.868282884,800,34.50415908
01-02-2024 23:00,7.319766937,583.326897,1.348846263,481.5508291,22.50458665
02-02-2024 00:00,5.559274476,1427.964272,6.342374287,978.634527,31.60605563
02-02-2024 01:00,5.470504635,1540.364608,6.537609869,876.1007134,27.8399727
02-02-2024 02:00,5.78488679,1341.448416,7.796605099,1141.846729,15.34273855
02-02-2024 03:00,5.491546717,1000,5,985.0140572,30.00935207
02-02-2024 04:00,6.204816987,1287.782174,5,940.0704445,23.94922198
02-02-2024 05:00,5.969221726,1294.469245,5,1049.162163,24.25207342
02-02-2024 06:00,5.629775963,1539.842488,5.667028831,800,24.12378319
02-02-2024 07:00,5.093550097,1414.457669,5,800,20.77631296
02-02-2024 08:00,7.217103937,473.6654082,2.762066809,429.7850701,23.91013694
02-02-2024 09:00,6.007248509,1283.366857,5.759005172,905.9033632,27.24856304
02-02-2024 10:00,5.999631598,1109.75474,8.3495236,800,21.88634709
02-02-2024 11:00,5.977559944,1417.471485,6.842720509,873.7933443,22.07753284
02-02-2024 12:00,6.686059641,461.1805906,3.005589242,181.1494812,20.58415087
02-02-2024 13:00,6.486016918,1277.011179,9.019047985,882.9185088,15.08118895
02-02-2024 14:00,7.270684367,592.3656725,1.668045083,354.1287456,16.95753048
02-02-2024 15:00,7.214658021,537.3962893,2.610535317,315.6794073,11.28163699
02-02-2024 16:00,6.760945516,348.5403943,3.779464932,365.8089225,23.69118615
02-02-2024 17:00,6.348446299,1483.702912,5,800,26.74646386
02-02-2024 18:00,6.760687536,637.7681666,2.278486737,314.631424,15.33814378
02-02-2024 19:00,7.273106163,217.7226432,2.257318723,357.569494,19.43166655
02-02-2024 20:00,7.307133771,672.2956024,2.64035987,251.546595,21.60108289
02-02-2024 21:00,4.88806432,1703.684406,5,957.3175756,22.54702129
02-02-2024 22:00,6.588269306,1363.291936,6.548077681,800,16.14471599
02-02-2024 23:00,6.815102333,492.4693074,2.355095421,312.5465849,25.89971065
03-02-2024 00:00,5.410600888,1344.903537,8.475476211,902.6954873,27.40950816
03-02-2024 01:00,7.826429751,1263.58504,8.474739587,921.9015915,27.43656582
03-02-2024 02:00,5.637839437,1574.340517,5.498332656,1000.603076,30.13597394
03-02-2024 03:00,7.080109144,543.3085494,3.053388983,389.2913511,18.43964034
03-02-2024 04:00,7.188447459,453.7275817,2.799647688,330.2379532,12.38832841
03-02-2024 05:00,5.118618457,1033.36591,5.496442652,800,23.54489263
03-02-2024 06:00,5.777387728,1589.323662,5.578930119,1017.822388,26.23058853
03-02-2024 07:00,6.464064711,1114.670158,5.614387825,800,30.69455306
03-02-2024 08:00,5.813410333,1463.104588,5.201486708,952.1084763,24.57290584
03-02-2024 09:00,6.741777152,1581.992508,6.015346387,1072.170419,21.62531072
03-02-2024 10:00,5.110175516,1521.35243,5,889.2621461,18.40861854
03-02-2024 11:00,5.776044122,1459.13311,6.368238797,884.7888255,27.0071483
03-02-2024 12:00,6.908079318,602.2039266,3.695480651,170.6078887,17.22359752
03-02-2024 13:00,6.750696625,1175.417065,7.81570477,972.4273119,28.07018132
03-02-2024 14:00,7.557193882,324.8330673,3.525109153,137.6052417,15.4515978
03-02-2024 15:00,7.656908957,499.4938314,4.387687657,391.2998912,17.26002091
03-02-2024 16:00,7.087553758,460.0021506,2.764775311,371.3808794,15.37303871
03-02-2024 17:00,7.255450837,436.8857309,4.54207604,276.1302502,22.4600714
03-02-2024 18:00,5.360244377,1769.573399,5.651112131,972.8620721,29.61543646
03-02-2024 19:00,5.620073515,1735.525088,8.131927439,892.0422012,26.41176332
03-02-2024 20:00,5.553982353,1339.640301,5.439777984,919.4132515,25.93534469
03-02-2024 21:00,5.775244208,1468.445116,5,912.0479359,32.67815489
03-02-2024 22:00,6.799792352,463.3879289,2.763550812,175.3533274,20.16721734
03-02-2024 23:00,5.201663028,1296.803802,5.274288745,853.3187566,18.40953982
04-02-2024 00:00,7.371774834,551.0076942,2.860647891,509.947094,21.99381882
04-02-2024 01:00,5.695675708,1107.939513,5.29269489,1078.986341,16.27015484
04-02-2024 02:00,5.783069273,1371.667474,5.025665634,800,10.15815785
04-02-2024 03:00,7.379220021,345.1214145,3.391303687,316.0240992,17.36002989
04-02-2024 04:00,5.538459119,1185.361945,6.194977878,800,17.80786641
04-02-2024 05:00,6.973276452,349.3918105,3.203427917,531.8898532,21.69496757
04-02-2024 06:00,5.746976027,1564.536485,7.471310287,967.3414077,18.08070491
04-02-2024 07:00,4.515141472,1123.646162,5,828.7014873,22.61991126
04-02-2024 08:00,5.91089622,1189.811767,5,800,23.34203111
04-02-2024 09:00,7.283990588,506.1378763,2.320906715,346.0105616,13.86910321
04-02-2024 10:00,7.360952953,485.6803629,1.192630218,467.7184963,22.28124744
04-02-2024 11:00,7.27680892,502.1409602,2.042151614,210.2194522,24.05852786
04-02-2024 12:00,5.908752369,1486.708322,7.017070635,897.0478869,18.29513982
04-02-2024 13:00,4.838069892,1327.753961,5.215904435,800,20.67305247
04-02-2024 14:00,7.363008058,541.6065407,0.5,276.4883199,19.62536722
04-02-2024 15:00,5.262179471,1200.547008,6.404149012,962.6170552,21.05376703
04-02-2024 16:00,6.391239827,1437.726216,5.177479139,810.5512966,22.82403334
04-02-2024 17:00,5.495369939,1443.481171,7.682082554,800,34.28795438
04-02-2024 18:00,6.241079268,1477.535976,6.018852721,961.1818576,28.06205826
04-02-2024 19:00,6.923030026,480.8676319,1.914072327,253.4217367,24.47116387
04-02-2024 20:00,5.289291711,1043.576984,7.186108101,1024.813803,20.27623574
04-02-2024 21:00,7.415262677,484.1077469,2.402084754,462.2374219,13.30265113
04-02-2024 22:00,7.137563325,218.7241296,3.918531345,323.439544,18.79284718
04-02-2024 23:00,5.899891164,1335.164628,5.602661732,966.350439,26.15270793
05-02-2024 00:00,7.086261678,562.2298251,0.658102227,383.8357442,23.44102653
05-02-2024 01:00,7.21022504,536.1982902,2.664294765,311.6125259,19.41172534
05-02-2024 02:00,5.91467454,1445.053944,5,845.1328882,26.14821528
05-02-2024 03:00,6.051222747,1436.434126,7.31464219,800,29.50555891
05-02-2024 04:00,5.507994206,1779.101469,6.866368135,973.3268835,27.52077275
05-02-2024 05:00,4.960463044,1708.561355,6.866127893,968.2313701,24.2765712
05-02-2024 06:00,6.603155283,1437.588355,6.454651814,857.8181307,24.08879088
05-02-2024 07:00,7.092212373,361.3650284,2.337876025,198.7471035,29.02787216
05-02-2024 08:00,7.132570379,419.1315945,1.939239093,293.460703,27.0972784
05-02-2024 09:00,7.550334618,401.2825266,2.846709978,384.1660232,21.98698512
05-02-2024 10:00,5.615652265,1621.29143,5,1200,19.02920672
05-02-2024 11:00,5.915133727,1046.316915,6.087801066,960.7412031,22.65937733
05-02-2024 12:00,5.281428843,1567.398231,6.852313119,800,28.68764032
05-02-2024 13:00,6.954533795,466.2716027,0.951039475,265.4326896,18.06062109
05-02-2024 14:00,7.119333393,503.1329732,2.944773808,401.8101702,16.25292007
05-02-2024 15:00,5.441803847,1038.340934,7.743448848,1060.967704,21.55675046
05-02-2024 16:00,6.275626611,1045.244974,8.472979024,917.28598,20.81906443
05-02-2024 17:00,5.319798756,1461.030167,6.984008108,844.7912577,19.38549422
05-02-2024 18:00,7.348704566,499.0218027,0.96953859,359.3158338,15.25625652
05-02-2024 19:00,5.148551374,1584.595513,5,1005.718416,23.5293841
05-02-2024 20:00,7.341779245,609.6146179,2.377942868,556.8226042,22.54841539
05-02-2024 21:00,6.57976737,540.3690412,2.6409827,358.2832571,13.08329612
05-02-2024 22:00,5.641945819,1515.81526,5,805.4332214,22.35110874
05-02-2024 23:00,5.627109843,1411.981955,5,1070.053275,25.95961003
06-02-2024 00:00,7.477208106,403.7769636,3.433128072,265.3565699,14.35075071
06-02-2024 01:00,7.836646859,401.8886475,3.138660169,326.4083471,33.18940876
06-02-2024 02:00,5.18442111,1522.214181,5.360335472,1066.807026,23.20047231
06-02-2024 03:00,6.847515382,1377.282377,5,920.5119754,27.19002629
06-02-2024 04:00,6.355406055,1503.365053,6.906443805,847.5044879,20.28007492
06-02-2024 05:00,7.818451073,538.662881,1.694828248,465.2648103,17.41941679
06-02-2024 06:00,5.961287414,1289.776752,5,859.6438362,25.62779261
06-02-2024 07:00,7.519644113,334.9768651,1.315969442,404.0287944,17.28196552
06-02-2024 08:00,6.672895704,1312.230002,7.128996408,832.2937153,18.32196667
06-02-2024 09:00,7.403377761,164.265315,2.657127919,109.6331399,24.65832983
06-02-2024 10:00,7.267227745,654.8819307,1.974120324,369.0916524,18.76832359
06-02-2024 11:00,6.035661018,1479.505551,6.618108876,938.9129987,13.86619238
06-02-2024 12:00,7.284357427,587.3039851,2.33936888,354.6006387,18.76637788
06-02-2024 13:00,6.341254787,1359.885764,5,1069.34351,34.4542021
06-02-2024 14:00,5.748197285,1465.0519,5,911.5099289,29.54111262
06-02-2024 15:00,6.015433056,1183.596443,5,800,22.20591854
06-02-2024 16:00,6.948234743,637.0376939,1.944453221,249.4398624,20.37254797
06-02-2024 17:00,6.826841029,377.2357001,2.243659322,358.701648,31.83707182
06-02-2024 18:00,6.001032611,1393.0117,5.850814646,1138.484339,20.70280907
06-02-2024 19:00,7.041414995,512.7814174,1.621736747,289.8873447,23.88114252
06-02-2024 20:00,6.785160081,388.2646033,2.143326866,265.1934402,18.20960277
06-02-2024 21:00,5.423744305,1612.363329,5.370797105,997.2820121,20.73035543
06-02-2024 22:00,6.984466734,645.4185801,3.17893129,293.8157901,14.15259685
06-02-2024 23:00,6.927730901,359.0145348,0.75236349,326.2316683,18.46993023
07-02-2024 00:00,5.835815128,1000,7.833135228,991.0192538,30.49117902
07-02-2024 01:00,5.693186026,1209.391907,6.452608415,966.1553752,25.27726668
07-02-2024 02:00,7.673763845,604.4581171,2.986036289,419.0472686,18.39420481
07-02-2024 03:00,7.464491927,564.7883817,0.90240083,589.2109635,26.60497895
07-02-2024 04:00,7.288836083,592.8731392,3.541724664,322.2455744,14.28330504
07-02-2024 05:00,6.558313563,1477.684923,6.668749494,919.732746,32.29442694
07-02-2024 06:00,7.425416137,314.1112408,0.5,389.8147265,21.69677906
07-02-2024 07:00,5.236919737,1583.130761,5.195379954,800,28.50248532
07-02-2024 08:00,7.34430277,115.6499512,3.694762862,191.7572026,12.80639949
07-02-2024 09:00,6.036385136,1675.467006,5,800,20.90473678
07-02-2024 10:00,7.583299469,540.0689977,3.032006199,276.0971342,15.94735685
07-02-2024 11:00,6.598259407,1527.381616,5,1167.683833,30.88112853
07-02-2024 12:00,7.04264392,472.9412477,2.678694717,329.9360701,23.57587195
07-02-2024 13:00,5.107501969,1332.966605,5,800.9778199,28.80596186
07-02-2024 14:00,7.269676109,447.0250561,2.125177943,412.3407138,15.64636114
07-02-2024 15:00,7.354135785,784.9822902,3.330191812,301.5881505,20.64593737
07-02-2024 16:00,7.004592932,327.8462915,1.73864473,433.3603205,27.51367163
07-02-2024 17:00,7.292340531,446.2489772,3.495581514,528.4775039,22.84136689
07-02-2024 18:00,6.706380376,357.7477994,0.663640216,202.1453063,13.30255317
07-02-2024 19:00,6.67703021,1393.425103,6.484900361,980.9482162,26.11799727
07-02-2024 20:00,7.42557991,672.2668564,4.155407113,339.4181243,18.27950986
07-02-2024 21:00,5.756135619,1409.459749,6.456964355,1044.922052,21.37542923
07-02-2024 22:00,6.14118677,1464.316908,5.093480948,949.0612827,21.93373093
07-02-2024 23:00,6.89204541,675.4384989,2.724234745,230.9592264,16.84576799
08-02-2024 00:00,6.883975331,169.1650914,3.856583386,312.1420257,19.25319252
08-02-2024 01:00,7.005216736,120.5659883,2.525210868,173.0949696,23.49476536
08-02-2024 02:00,6.5,569.9644974,1.766967004,275.0642311,28.53664905
08-02-2024 03:00,7.107248363,966.4877834,3.013614464,458.2112313,19.3673371
08-02-2024 04:00,5.151755602,1472.151151,8.888686824,976.2131572,26.43136668
08-02-2024 05:00,7.242902525,1140.334812,6.000447896,1018.131499,22.63446293
08-02-2024 06:00,7.532454845,406.3481915,2.437360423,391.875996,23.16612655
08-02-2024 07:00,6.080351329,1624.685457,5.852030437,1103.907783,24.09169536
08-02-2024 08:00,5.363935517,1449.45429,5.634830243,1094.750173,19.11650907
08-02-2024 09:00,5.639116516,1561.67191,7.293487871,885.3568956,22.69012201
08-02-2024 10:00,5.159366454,1412.708381,7.617977218,928.5316439,29.30042534
08-02-2024 11:00,7.404567447,504.9195493,2.435922236,434.2297327,20.9014744
08-02-2024 12:00,7.239890902,465.5913884,2.153573494,442.5975101,22.16176357
08-02-2024 13:00,5.473947742,1437.42142,7.788917686,882.9967809,18.52534057
08-02-2024 14:00,5.897677971,1722.595634,6.747306811,925.4539737,26.80953918
08-02-2024 15:00,4.864338533,1598.525621,5,800,24.36506093
08-02-2024 16:00,5.529878865,1481.418077,6.88283952,1140.298898,26.05317723
08-02-2024 17:00,7.018285523,568.6529879,2.697916667,199.9523451,16.02005545
08-02-2024 18:00,7.343112248,282.7112878,1.795271564,296.6909598,15.31602383
08-02-2024 19:00,7.336766332,390.3565586,1.441559366,475.7619056,18.86528767
08-02-2024 20:00,7.509299857,466.0281662,4.234936576,342.0611576,21.70607921
08-02-2024 21:00,6.109838001,1503.232605,5,908.3095368,30.5060979
08-02-2024 22:00,6.50033064,1102.525111,5.854355135,800,31.18575488
08-02-2024 23:00,6.992128441,729.8551587,1.961952242,246.3856428,18.11117556
09-02-2024 00:00,6.990082348,578.1683643,2.656693728,337.6655936,19.15849788
09-02-2024 01:00,7.3333808,540.5086038,2.887371481,290.7759155,23.1067337
09-02-2024 02:00,5.890844438,1092.693862,5.321823411,1012.982017,19.79056534
09-02-2024 03:00,5.270823541,1564.684637,5,976.5148097,23.40791573
09-02-2024 04:00,7.001456481,1464.956319,5,802.8520865,20.44359972
09-02-2024 05:00,7.847192464,408.9702233,1.833151283,417.2293408,18.43661415
09-02-2024 06:00,7.35929374,1350.616335,5,809.29217,21.16565237
09-02-2024 07:00,7.273001835,396.4188422,1.220969264,209.3056599,23.51266657
09-02-2024 08:00,6.779444681,399.7783872,2.14197062,427.1796177,21.05183557
09-02-2024 09:00,7.17141134,652.64922,1.00098404,279.0568843,25.34396161
09-02-2024 10:00,7.443858636,661.4010708,1.346649489,144.9642543,18.26614212
09-02-2024 11:00,6.223903278,1440.006757,5,1050.496997,18.08266344
09-02-2024 12:00,7.315219635,546.2075809,2.645521198,408.7262413,10.5016486
09-02-2024 13:00,7.921024676,389.8739302,2.257301252,333.1615078,28.76597401
09-02-2024 14:00,5.813133293,1238.696034,6.650970225,1038.894919,23.98538022
09-02-2024 15:00,7.700706458,507.6331553,2.317431026,403.64139,28.98332601
09-02-2024 16:00,7.126753009,754.9936062,2.38918744,271.7401403,18.04795631
09-02-2024 17:00,6.413177666,1344.077456,10,952.4621723,15.67865081
09-02-2024 18:00,7.22199539,732.3530227,2.870061115,422.8941195,13.43918399
09-02-2024 19:00,7.417729987,350.8475938,2.215844902,291.05476,31.82703886
09-02-2024 20:00,7.409466994,337.227421,1.133141637,301.638286,23.53728855
09-02-2024 21:00,6.716998938,1717.888257,7.866845909,974.0305941,15.61480423
09-02-2024 22:00,5.820600033,1831.269926,8.948964015,800,20.05170356
09-02-2024 23:00,6.017802571,1491.271195,10,1001.014322,21.59324197
10-02-2024 00:00,6.516151921,1201.02873,5.443760271,1090.579384,27.2810166
10-02-2024 01:00,4.980280997,1137.160094,7.643842965,1127.13714,27.26144996
10-02-2024 02:00,6.225959649,1300.95698,8.790203813,1028.155398,17.45695273
10-02-2024 03:00,5.464720257,1442.996563,7.82181407,1107.836285,25.94306171
10-02-2024 04:00,7.090403535,576.240296,3.339663864,395.0962635,20.22031284
10-02-2024 05:00,4.5,1166.136947,8.293925737,952.4741869,30.14349358
10-02-2024 06:00,6.988496443,330.4076998,2.408293976,298.133328,17.07799512
10-02-2024 07:00,7.088150054,690.853025,2.785803287,512.3256691,21.47755846
10-02-2024 08:00,5.924716301,1499.964327,5.525375532,821.7066652,24.16580166
10-02-2024 09:00,7.416714407,539.6030122,1.30547706,250.1559147,18.87253288
10-02-2024 10:00,7.38311108,272.9428411,1.474247316,279.2089059,25.63843147
10-02-2024 11:00,7.160957084,351.9230709,4.820040722,322.0492537,19.46954682
10-02-2024 12:00,5.989640722,1450.190204,8.68856915,800,15.87243946
10-02-2024 13:00,6.571349341,1148.187018,5.036565898,800,28.82093808
10-02-2024 14:00,5.452609468,1150.969885,5.712000045,1200,26.52850595
10-02-2024 15:00,6.29889932,1564.514584,5,800,23.32613338
10-02-2024 16:00,5.942697724,1136.840518,5,800,20.28147284
10-02-2024 17:00,5.429094975,1138.471484,6.922661426,844.3403957,8.352481012
